college_tier,placement_status,salary_package_lpa,salary_available,tech_skill,soft_skill,practical_skill,cgpa_scaled,backlogs_scaled,academic_points,branch_CSE,branch_Chemical,branch_ECE,branch_EE,branch_IT,branch_ME
2,1,14.66,1,0.4911805555555555,0.6333333333333333,0.225,0.6116666666666667,0.0,0.7281666666666666,0,0,0,0,0,1
3,1,14.71,1,0.5136574074074073,0.2166666666666667,0.2333333333333333,0.4549999999999999,0.6666666666666666,0.4185,1,0,0,0,0,0
3,1,14.38,1,0.409537037037037,0.5444444444444444,0.225,0.6866666666666664,0.0,0.7806666666666664,0,1,0,0,0,0
2,1,17.67,1,0.4532407407407406,0.3611111111111111,0.3166666666666666,0.8433333333333334,0.0,0.8903333333333334,0,0,1,0,0,0
2,1,14.14,1,0.3894444444444445,0.3777777777777777,0.2333333333333333,0.7316666666666668,0.0,0.8121666666666667,0,0,0,1,0,0
2,1,19.34,1,0.518125,0.6499999999999999,0.6416666666666666,0.4116666666666665,1.0,0.2881666666666665,0,0,1,0,0,0
1,0,,0,0.5350462962962964,0.7388888888888889,0.1333333333333333,0.6066666666666666,0.6666666666666666,0.5246666666666666,0,0,0,0,0,0
1,0,,0,0.5090740740740741,0.7,0.4666666666666666,0.5216666666666666,0.0,0.6651666666666666,0,0,0,0,0,0
1,1,18.91,1,0.4934027777777778,0.5777777777777777,0.625,0.5416666666666666,1.0,0.3791666666666666,1,0,0,0,0,0
1,1,21.96,1,0.4775694444444444,0.3777777777777777,0.5,0.535,0.0,0.6745,0,1,0,0,0,0
2,0,,0,0.4390972222222222,0.4722222222222222,0.2666666666666666,0.7149999999999997,0.0,0.8004999999999998,0,0,0,0,1,0
1,1,22.16,1,0.4838888888888888,0.3888888888888889,0.4833333333333333,0.4583333333333333,0.0,0.6208333333333333,0,1,0,0,0,0
3,1,14.88,1,0.4234027777777778,0.8,0.3833333333333333,0.3933333333333334,0.0,0.5753333333333334,0,0,0,0,1,0
3,0,,0,0.4701388888888889,0.2777777777777778,0.4583333333333333,0.5283333333333332,0.3333333333333333,0.5698333333333332,0,0,0,0,0,0
3,1,16.86,1,0.5769675925925926,0.3111111111111111,0.1833333333333333,0.7833333333333331,0.0,0.8483333333333332,0,1,0,0,0,0
3,1,18.55,1,0.4630787037037037,0.4111111111111111,0.4,0.7200000000000001,0.0,0.804,1,0,0,0,0,0
3,1,13.98,1,0.4585648148148148,0.7611111111111111,0.2583333333333333,0.5783333333333333,0.0,0.7048333333333332,1,0,0,0,0,0
1,1,18.48,1,0.5536805555555556,0.6444444444444444,0.35,0.4716666666666665,0.3333333333333333,0.5301666666666666,1,0,0,0,0,0
1,1,18.86,1,0.6139120370370371,0.3277777777777778,0.1333333333333333,0.6633333333333334,0.0,0.7643333333333333,0,0,1,0,0,0
3,1,15.92,1,0.4441666666666666,0.6277777777777778,0.5499999999999999,0.6549999999999999,1.0,0.4584999999999999,0,0,1,0,0,0
2,1,14.91,1,0.3641435185185185,0.5555555555555556,0.3,0.7516666666666666,0.0,0.8261666666666665,0,0,1,0,0,0
1,1,22.69,1,0.464375,0.4277777777777777,0.4583333333333333,0.8083333333333332,0.0,0.8658333333333332,0,0,0,0,1,0
2,1,19.26,1,0.6084490740740741,0.6166666666666666,0.1333333333333333,0.7683333333333332,0.0,0.8378333333333332,0,0,1,0,0,0
3,1,19.59,1,0.656550925925926,0.361111111111111,0.4583333333333333,0.6333333333333332,0.6666666666666666,0.5433333333333332,0,0,1,0,0,0
2,1,17.25,1,0.5897916666666667,0.1444444444444444,0.1833333333333333,0.6249999999999999,0.3333333333333333,0.6375,0,0,0,0,0,0
2,0,,0,0.4789351851851851,0.5277777777777777,0.1,0.6516666666666667,0.0,0.7561666666666667,1,0,0,0,0,0
3,1,14.53,1,0.3966435185185186,0.4944444444444444,0.1,0.7300000000000001,0.0,0.8109999999999999,0,0,0,0,1,0
3,1,17.44,1,0.5076157407407407,0.1166666666666666,0.1833333333333333,0.6033333333333334,0.0,0.7223333333333333,1,0,0,0,0,0
1,1,20.61,1,0.5413657407407407,0.4722222222222222,0.1333333333333333,0.4900000000000001,0.3333333333333333,0.543,0,1,0,0,0,0
2,1,17.78,1,0.362662037037037,0.55,0.4083333333333333,0.6716666666666665,0.0,0.7701666666666664,0,0,0,0,1,0
3,1,20.12,1,0.4943518518518519,0.3666666666666666,0.45,0.3316666666666666,0.0,0.5321666666666667,1,0,0,0,0,0
1,0,,0,0.534074074074074,0.4555555555555555,0.4666666666666666,0.6049999999999999,0.0,0.7234999999999998,1,0,0,0,0,0
1,1,19.93,1,0.4744444444444444,0.3166666666666666,0.3833333333333333,0.4316666666666665,0.0,0.6021666666666665,0,0,0,0,1,0
1,1,22.56,1,0.5244444444444444,0.8333333333333333,0.2666666666666666,0.7699999999999999,0.0,0.839,0,0,0,1,0,0
2,1,17.59,1,0.4225462962962963,0.4777777777777777,0.3583333333333333,0.6216666666666667,0.6666666666666666,0.5351666666666667,0,0,0,1,0,0
2,0,,0,0.3933796296296297,0.6777777777777778,0.1,0.6883333333333334,0.6666666666666666,0.5818333333333333,0,0,0,0,1,0
3,1,15.61,1,0.5535648148148149,0.6666666666666665,0.2333333333333333,0.5916666666666667,0.0,0.7141666666666666,1,0,0,0,0,0
3,1,14.19,1,0.505,0.3055555555555556,0.4166666666666666,0.4483333333333333,0.0,0.6138333333333333,0,0,1,0,0,0
3,1,15.17,1,0.4988425925925925,0.7277777777777776,0.35,0.5833333333333334,0.0,0.7083333333333333,1,0,0,0,0,0
2,1,20.86,1,0.5410416666666666,0.3555555555555555,0.2166666666666666,0.5766666666666665,0.0,0.7036666666666666,0,0,0,0,1,0
3,1,14.25,1,0.3418287037037037,0.7277777777777777,0.3083333333333333,0.5333333333333333,0.0,0.6733333333333333,0,0,0,1,0,0
2,1,16.66,1,0.5295138888888888,0.5722222222222222,0.1833333333333333,0.6150000000000001,0.0,0.7305,0,0,1,0,0,0
1,1,19.07,1,0.5901620370370372,0.3888888888888889,0.125,0.5849999999999999,0.0,0.7094999999999998,1,0,0,0,0,0
2,1,19.06,1,0.5640509259259259,0.2888888888888888,0.3166666666666666,0.5083333333333332,0.6666666666666666,0.4558333333333332,0,0,1,0,0,0
3,0,,0,0.4102777777777778,0.7888888888888889,0.35,0.4199999999999998,0.0,0.5939999999999999,0,0,1,0,0,0
3,1,16.8,1,0.4822916666666667,0.8444444444444444,0.35,0.5666666666666668,0.0,0.6966666666666668,0,0,0,1,0,0
3,0,,0,0.4140277777777778,0.4222222222222221,0.35,0.4233333333333332,0.6666666666666666,0.3963333333333332,0,0,0,1,0,0
3,1,16.58,1,0.4835879629629629,0.711111111111111,0.2166666666666666,0.5783333333333333,0.6666666666666666,0.5048333333333332,0,0,0,0,1,0
2,1,21.4,1,0.4457870370370371,0.2277777777777777,0.7,0.6566666666666666,0.0,0.7596666666666666,0,0,0,0,0,1
1,1,26.47,1,0.6138888888888888,0.4111111111111111,0.5166666666666666,0.9183333333333332,0.0,0.9428333333333332,1,0,0,0,0,0
3,1,15.21,1,0.3687962962962963,0.4277777777777777,0.3416666666666666,0.6150000000000001,0.3333333333333333,0.6305000000000001,0,0,0,1,0,0
2,0,,0,0.3666898148148148,0.2666666666666666,0.35,0.3199999999999999,0.0,0.5239999999999999,0,0,0,0,1,0
1,0,,0,0.4228935185185185,0.5333333333333333,0.6083333333333334,0.6750000000000002,0.6666666666666666,0.5725000000000001,0,0,0,0,0,0
2,1,17.85,1,0.3836574074074073,0.7222222222222222,0.1833333333333333,0.7266666666666665,0.6666666666666666,0.6086666666666665,0,0,0,0,1,0
3,1,16.14,1,0.4672453703703703,0.5,0.65,0.4366666666666666,0.0,0.6056666666666666,0,0,0,0,0,1
3,1,15.8,1,0.4505092592592593,0.5777777777777777,0.3666666666666667,0.6333333333333332,0.0,0.7433333333333332,0,0,0,0,0,0
3,1,15.69,1,0.463287037037037,0.7277777777777777,0.3416666666666666,0.5733333333333334,0.0,0.7013333333333334,0,0,0,0,0,1
2,1,18.3,1,0.569699074074074,0.4277777777777777,0.6166666666666667,0.7533333333333333,0.3333333333333333,0.7273333333333334,1,0,0,0,0,0
1,1,22.43,1,0.4162268518518519,0.3555555555555555,0.3,0.6916666666666668,0.6666666666666666,0.5841666666666667,1,0,0,0,0,0
3,0,,0,0.6216435185185185,0.3555555555555555,0.2666666666666666,0.5083333333333332,0.0,0.6558333333333333,1,0,0,0,0,0
2,0,,0,0.4992592592592593,0.5222222222222221,0.2666666666666666,0.5783333333333333,0.0,0.7048333333333332,0,0,0,1,0,0
3,0,,0,0.6735185185185185,0.6611111111111111,0.05,0.525,0.0,0.6675,0,0,1,0,0,0
2,1,18.39,1,0.4702777777777778,0.4222222222222221,0.2666666666666666,0.5466666666666667,0.0,0.6826666666666668,0,0,0,0,0,1
3,1,15.13,1,0.4591203703703703,0.3777777777777777,0.4416666666666666,0.3316666666666666,0.6666666666666666,0.3321666666666666,0,1,0,0,0,0
3,0,,0,0.4804398148148148,0.4611111111111111,0.1833333333333333,0.5666666666666668,0.6666666666666666,0.4966666666666667,1,0,0,0,0,0
1,1,21.62,1,0.6086805555555556,0.2944444444444444,0.5583333333333333,0.7666666666666665,0.0,0.8366666666666664,0,0,0,0,0,1
1,1,25.19,1,0.5682407407407407,0.5777777777777777,0.35,0.7283333333333332,0.0,0.8098333333333332,0,0,0,0,1,0
3,1,15.32,1,0.4021527777777778,0.5277777777777778,0.475,0.495,0.0,0.6465,1,0,0,0,0,0
3,0,,0,0.4172685185185185,0.3722222222222222,0.1833333333333333,0.4649999999999999,0.6666666666666666,0.4255,1,0,0,0,0,0
1,1,23.4,1,0.5727777777777777,0.3,0.1833333333333333,0.5033333333333333,0.0,0.6523333333333332,0,0,1,0,0,0
2,1,17.94,1,0.4146064814814814,0.4555555555555555,0.5166666666666666,0.4033333333333332,0.0,0.5823333333333331,1,0,0,0,0,0
2,1,18.79,1,0.4234953703703704,0.4333333333333332,0.0833333333333333,0.6483333333333333,0.3333333333333333,0.6538333333333333,0,1,0,0,0,0
3,1,17.07,1,0.4792129629629629,0.5999999999999999,0.475,0.5383333333333334,0.0,0.6768333333333334,0,0,0,0,1,0
2,0,,0,0.4875462962962963,0.5944444444444444,0.3666666666666667,0.4999999999999999,0.3333333333333333,0.5499999999999999,0,0,0,1,0,0
3,0,,0,0.3887962962962963,0.3611111111111111,0.1833333333333333,0.5733333333333334,0.0,0.7013333333333334,0,0,0,0,1,0
1,0,,0,0.5100694444444445,0.4888888888888888,0.3,0.6983333333333331,0.0,0.7888333333333332,0,0,0,0,1,0
2,1,16.51,1,0.4245833333333333,0.2444444444444444,0.3333333333333333,0.8266666666666668,0.0,0.8786666666666667,1,0,0,0,0,0
3,1,17.55,1,0.5084027777777779,0.3222222222222222,0.2666666666666666,0.2783333333333333,0.0,0.4948333333333333,0,0,0,0,1,0
1,0,,0,0.4863194444444444,0.5666666666666665,0.3833333333333333,0.4616666666666665,0.3333333333333333,0.5231666666666666,0,0,0,0,0,0
2,1,20.83,1,0.3363657407407407,0.2777777777777778,0.3,0.9733333333333332,0.6666666666666666,0.7813333333333332,0,0,0,0,1,0
3,1,15.28,1,0.5885185185185186,0.2944444444444444,0.275,0.4900000000000001,0.0,0.643,0,0,0,0,1,0
2,1,15.63,1,0.3756712962962963,0.5055555555555554,0.4833333333333333,0.5883333333333333,0.3333333333333333,0.6118333333333332,0,0,1,0,0,0
3,0,,0,0.4018518518518519,0.1166666666666666,0.1666666666666666,0.5616666666666666,0.0,0.6931666666666666,1,0,0,0,0,0
3,1,17.53,1,0.6017824074074074,0.7333333333333332,0.2166666666666666,0.39,0.3333333333333333,0.473,1,0,0,0,0,0
2,1,14.78,1,0.4740277777777777,0.3944444444444444,0.45,0.4516666666666665,0.6666666666666666,0.4161666666666666,0,0,0,0,0,1
2,1,17.01,1,0.4696296296296296,0.2888888888888888,0.3,0.4383333333333333,0.0,0.6068333333333333,0,0,0,0,1,0
2,1,15.8,1,0.5018981481481481,0.6833333333333333,0.2833333333333333,0.3066666666666666,0.0,0.5146666666666666,0,0,0,0,1,0
3,1,12.99,1,0.3939583333333333,0.3833333333333333,0.3166666666666666,0.6549999999999999,0.6666666666666666,0.5584999999999999,1,0,0,0,0,0
3,0,,0,0.5276157407407407,0.6499999999999999,0.1,0.7499999999999999,0.0,0.825,0,0,0,0,0,1
3,1,13.82,1,0.4644212962962963,0.8111111111111111,0.4916666666666666,0.3983333333333333,0.3333333333333333,0.4788333333333333,0,0,0,0,0,1
3,1,14.86,1,0.3447453703703704,0.2555555555555555,0.2833333333333333,0.725,0.6666666666666666,0.6074999999999999,1,0,0,0,0,0
2,0,,0,0.4647916666666667,0.2666666666666666,0.4666666666666666,0.6249999999999999,0.3333333333333333,0.6375,1,0,0,0,0,0
2,1,19.03,1,0.5922916666666667,0.5555555555555556,0.3,0.7833333333333331,1.0,0.5483333333333331,0,0,1,0,0,0
3,0,,0,0.6250000000000001,0.2555555555555555,0.2,0.5666666666666668,0.0,0.6966666666666668,0,1,0,0,0,0
3,0,,0,0.4792824074074074,0.4277777777777777,0.1333333333333333,0.65,0.3333333333333333,0.655,0,0,1,0,0,0
2,1,14.07,1,0.3545138888888888,0.6388888888888888,0.2666666666666666,0.6266666666666666,0.0,0.7386666666666666,0,0,0,0,0,1
3,0,,0,0.4503703703703703,0.5333333333333333,0.4,0.4066666666666666,1.0,0.2846666666666666,0,0,0,1,0,0
3,1,16.85,1,0.4156712962962963,0.3944444444444444,0.2833333333333333,0.5516666666666666,0.0,0.6861666666666666,0,0,1,0,0,0
3,1,16.28,1,0.5262268518518519,0.5277777777777777,0.7416666666666667,0.5766666666666665,0.3333333333333333,0.6036666666666666,0,1,0,0,0,0
2,0,,0,0.6585185185185186,0.4277777777777777,0.2333333333333333,0.7799999999999999,0.0,0.8459999999999999,0,1,0,0,0,0
2,1,15.51,1,0.4858101851851852,0.1722222222222222,0.425,0.63,0.3333333333333333,0.641,0,0,1,0,0,0
3,0,,0,0.4154166666666666,0.4888888888888888,0.3666666666666667,0.3549999999999998,0.0,0.5484999999999999,0,0,0,0,0,1
2,1,17.7,1,0.559537037037037,0.4944444444444444,0.3083333333333333,0.4966666666666667,0.0,0.6476666666666666,0,0,1,0,0,0
3,1,21.08,1,0.5285648148148149,0.6833333333333333,0.5583333333333332,0.6333333333333332,0.0,0.7433333333333332,0,0,1,0,0,0
3,1,16.9,1,0.4900462962962963,0.6611111111111112,0.5583333333333333,0.4399999999999998,0.0,0.6079999999999999,1,0,0,0,0,0
2,0,,0,0.6821064814814815,0.3888888888888888,0.4,0.535,0.0,0.6745,0,0,0,0,0,0
3,1,17.31,1,0.5803703703703703,0.2666666666666666,0.2583333333333333,0.5199999999999999,0.0,0.6639999999999999,0,0,0,0,0,1
1,1,18.37,1,0.5333796296296297,0.4555555555555555,0.1833333333333333,0.3466666666666665,0.3333333333333333,0.4426666666666666,1,0,0,0,0,0
3,1,17.69,1,0.5770833333333333,0.2555555555555555,0.5666666666666667,0.5499999999999999,0.0,0.6849999999999999,0,0,1,0,0,0
2,1,15.53,1,0.3468055555555556,0.3222222222222222,0.05,0.7616666666666666,0.0,0.8331666666666666,0,1,0,0,0,0
3,0,,0,0.4457175925925925,0.7944444444444444,0.6166666666666667,0.1616666666666666,0.0,0.4131666666666666,1,0,0,0,0,0
1,1,21.29,1,0.5545833333333333,0.3333333333333332,0.4083333333333333,0.57,0.6666666666666666,0.499,1,0,0,0,0,0
2,0,,0,0.4637268518518518,0.4277777777777777,0.05,0.3549999999999998,0.0,0.5484999999999999,0,0,0,0,0,1
2,1,16.98,1,0.4900462962962963,0.2166666666666667,0.3083333333333333,0.5750000000000001,0.3333333333333333,0.6025,0,1,0,0,0,0
2,0,,0,0.5054861111111111,0.4944444444444444,0.35,0.58,0.0,0.706,1,0,0,0,0,0
3,1,12.79,1,0.4754166666666666,0.3277777777777778,0.3583333333333333,0.5499999999999999,1.0,0.3849999999999999,0,0,0,1,0,0
3,0,,0,0.569212962962963,0.35,0.2,0.5916666666666667,0.0,0.7141666666666666,0,0,0,0,1,0
3,1,14.25,1,0.3864351851851852,0.2944444444444444,0.1833333333333333,0.4183333333333333,0.3333333333333333,0.4928333333333333,1,0,0,0,0,0
3,1,12.9,1,0.5246527777777777,0.5388888888888889,0.1,0.29,0.0,0.503,0,0,0,1,0,0
3,1,16.76,1,0.4827314814814815,0.5666666666666665,0.2333333333333333,0.4616666666666665,0.0,0.6231666666666665,0,0,1,0,0,0
3,0,,0,0.4227777777777777,0.3999999999999999,0.5333333333333333,0.38,0.0,0.566,0,0,0,1,0,0
2,0,,0,0.375324074074074,0.4222222222222221,0.4333333333333333,0.5516666666666666,0.0,0.6861666666666666,0,0,0,1,0,0
1,1,20.97,1,0.5802546296296296,0.4555555555555555,0.3333333333333333,0.5766666666666665,0.0,0.7036666666666666,0,0,0,0,0,0
2,1,18.65,1,0.4464583333333334,0.3166666666666666,0.2916666666666666,0.4466666666666666,0.0,0.6126666666666667,1,0,0,0,0,0
2,1,15.96,1,0.2575925925925926,0.2833333333333333,0.5583333333333333,0.57,0.3333333333333333,0.599,0,0,0,0,1,0
2,0,,0,0.5615740740740741,0.6333333333333333,0.05,0.7149999999999997,0.6666666666666666,0.6004999999999998,0,0,1,0,0,0
1,1,21.53,1,0.5089351851851852,0.4055555555555555,0.2666666666666666,0.7799999999999999,0.0,0.8459999999999999,1,0,0,0,0,0
3,1,14.46,1,0.4887037037037037,0.3777777777777777,0.275,0.4900000000000001,0.3333333333333333,0.543,1,0,0,0,0,0
3,0,,0,0.4788657407407408,0.6833333333333333,0.1333333333333333,0.6283333333333333,0.0,0.7398333333333333,0,0,0,0,0,0
2,0,,0,0.4971296296296296,0.5111111111111111,0.2833333333333333,0.2783333333333333,0.0,0.4948333333333333,0,0,0,1,0,0
3,0,,0,0.4999537037037037,0.2666666666666666,0.2583333333333333,0.4,0.6666666666666666,0.38,1,0,0,0,0,0
1,1,15.8,1,0.4031712962962963,0.3,0.5333333333333333,0.1349999999999999,0.3333333333333333,0.2944999999999999,0,0,0,0,0,1
3,1,18.23,1,0.333287037037037,0.3666666666666666,0.6,0.3149999999999999,0.0,0.5205,1,0,0,0,0,0
1,1,17.1,1,0.5393749999999999,0.8444444444444444,0.1333333333333333,0.6616666666666665,0.0,0.7631666666666665,0,0,0,1,0,0
2,1,14.74,1,0.3612037037037037,0.7666666666666666,0.2583333333333333,0.4799999999999998,0.0,0.6359999999999999,1,0,0,0,0,0
2,0,,0,0.4428472222222222,0.6166666666666667,0.3166666666666666,0.3316666666666666,0.0,0.5321666666666667,0,0,0,1,0,0
2,1,15.03,1,0.3682407407407407,0.2444444444444444,0.6916666666666667,0.6133333333333332,0.0,0.7293333333333332,0,0,1,0,0,0
2,1,17.97,1,0.5857638888888889,0.2555555555555555,0.3666666666666667,0.4700000000000001,1.0,0.329,0,1,0,0,0,0
3,1,19.03,1,0.4981712962962963,0.3444444444444444,0.5166666666666666,0.6900000000000001,0.3333333333333333,0.683,1,0,0,0,0,0
1,1,17.69,1,0.4966435185185185,0.3666666666666666,0.3583333333333333,0.25,0.3333333333333333,0.375,0,0,1,0,0,0
3,1,15.55,1,0.363587962962963,0.0777777777777777,0.3666666666666667,0.6066666666666666,0.0,0.7246666666666666,1,0,0,0,0,0
3,1,20.9,1,0.658912037037037,0.4888888888888888,0.2666666666666666,0.8866666666666666,0.0,0.9206666666666664,0,1,0,0,0,0
2,1,15.33,1,0.3617824074074074,0.4833333333333333,0.4833333333333333,0.9216666666666664,0.3333333333333333,0.8451666666666666,0,0,0,0,1,0
3,1,17.61,1,0.5170833333333333,0.7722222222222223,0.5333333333333333,0.6116666666666667,0.3333333333333333,0.6281666666666667,0,0,1,0,0,0
3,1,15.75,1,0.3594212962962963,0.3,0.4333333333333333,0.6783333333333333,0.3333333333333333,0.6748333333333334,0,0,0,1,0,0
3,1,13.31,1,0.5105555555555555,0.3722222222222222,0.4833333333333333,0.4666666666666667,0.6666666666666666,0.4266666666666666,0,0,0,0,1,0
3,1,16.6,1,0.5239351851851852,0.5944444444444443,0.15,0.43,0.0,0.601,0,0,0,0,0,0
3,0,,0,0.4240972222222223,0.8111111111111111,0.2666666666666666,0.4783333333333334,0.0,0.6348333333333334,0,0,0,0,0,0
3,1,12.41,1,0.3115972222222222,0.4055555555555555,0.4166666666666666,0.3783333333333333,0.0,0.5648333333333333,1,0,0,0,0,0
3,0,,0,0.5226157407407408,0.4888888888888888,0.1333333333333333,0.1683333333333333,0.6666666666666666,0.2178333333333333,1,0,0,0,0,0
3,0,,0,0.4398842592592593,0.0888888888888888,0.2583333333333333,0.4616666666666665,0.0,0.6231666666666665,0,0,0,0,1,0
3,0,,0,0.356712962962963,0.4333333333333332,0.1,0.4316666666666665,0.0,0.6021666666666665,0,1,0,0,0,0
2,0,,0,0.4695833333333333,0.8333333333333333,0.4916666666666666,0.3816666666666667,0.3333333333333333,0.4671666666666667,0,0,0,1,0,0
2,1,16.61,1,0.3770833333333332,0.8222222222222222,0.1833333333333333,0.4399999999999998,0.6666666666666666,0.4079999999999999,0,0,1,0,0,0
3,0,,0,0.3462962962962962,0.5166666666666666,0.2333333333333333,0.555,0.0,0.6885,0,0,1,0,0,0
3,1,17.89,1,0.4658333333333333,0.461111111111111,0.3916666666666666,0.785,0.0,0.8494999999999999,0,0,0,1,0,0
1,1,23.08,1,0.5904398148148148,0.3277777777777777,0.3666666666666667,0.6349999999999999,0.3333333333333333,0.6444999999999999,0,0,0,0,1,0
3,1,18.02,1,0.549837962962963,0.5055555555555555,0.35,0.495,0.0,0.6465,0,0,0,0,1,0
3,1,14.13,1,0.4461574074074073,0.3166666666666666,0.1833333333333333,0.495,0.3333333333333333,0.5465,0,0,0,0,1,0
1,1,20.65,1,0.6142824074074075,0.3555555555555555,0.3333333333333333,0.6383333333333333,0.0,0.7468333333333332,0,0,0,1,0,0
3,1,18.01,1,0.4484259259259259,0.2944444444444444,0.65,0.4533333333333332,0.3333333333333333,0.5173333333333332,1,0,0,0,0,0
